index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
8.1	अश्नुते			अश्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;स्वादिः}	अश्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;स्वादिः}	अभिहित_कर्ता,8.1.1	अभिहित_कर्ता,8.1.1	KP	व्याप्त_होता_है	व्याप्त_होता_है
9.1	अन्-		अनादिमत्परं 	अन्	अन्	नञ्-तत्पुरुषः,9.2	नञ्-तत्पुरुषः,9.2	CP	अन्-	अन्-
9.2	आदिमत्		--	आदि{मतुप्}	आदि{मतुप्}	विशेषणम्,10.1	विशेषणम्,10.1	N1	आदिमत्-	आदिमत्-
9.3	परम्		--	परम्{अव्य}/पर{सर्वनाम;पुं;2;एक}/पर{सर्वनाम;नपुं;1;एक}/पर{सर्वनाम;नपुं;2;एक}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}	पर{सर्वनाम;नपुं;1;एक}	विशेषणम्,10.1	विशेषणम्,7.2#विशेषणम्,5.1#विशेषणम्,4.1#विशेषणम्,2.1#विशेषणम्,10.1	N1	पर_	पर_
10.1	ब्रह्म		ब्रह्म	ब्रह्मन्{नपुं;1;एक}/ब्रह्मन्{नपुं;2;एक}/ब्रह्म{नपुं;8;एक}	ब्रह्मन्{नपुं;1;एक}	कर्म,17.1	मुख्यकर्म,9.1#विधेय_विशेषणम्,1.3#गौणकर्म,9.1#कर्म,17.1	N1	परमात्मा	परमात्मा
11.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,12.1	प्रतिषेधः,9.1#प्रतिषेधः,12.1	NA	नहीं	नहीं
12.1	सत्		सत्तन्नासदुच्यते 	सत्{पुं;1;एक}/सत्{पुं;8;एक}/सत्{नपुं;8;एक}/सत्{स्त्री;8;एक}/सत्{नपुं;1;एक(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;2;एक(अस्2;शतृ_लट्;अदादिः)}	सत्{नपुं;1;एक(अस्2;शतृ_लट्;अदादिः)}	कर्मसमानाधिकरणम्,17.1	विशेषणम्,5.1#विशेषणम्,2.1#विशेषणम्,1.3#मुख्यकर्म,9.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.3#वर्तमानसमानकालः,9.1#वाक्यकर्म,9.1#गौणकर्म,9.1#कर्मसमानाधिकरणम्,17.1	N1	विद्यमान	विद्यमान
13.1	तत्			तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,10.1	विशेषणम्,7.2#विशेषणम्,4.1#विशेषणम्,2.1#विशेषणम्,1.3#मुख्यकर्म,9.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.3#गौणकर्म,9.1#विशेषणम्,10.1	N1	वह	वह
14.1	न			न{अव्य}	न{अव्य}	प्रतिषेधः,15.2	प्रतिषेधः,9.1#प्रतिषेधः,15.2	NA	नहीं	नहीं
15.1	अ-			अ	अ	नञ्-तत्पुरुष,15.2	नञ्-तत्पुरुष,15.2	CP	अ-	अ-
15.2	सद्		--	सत्{नपुं;8;एक}/सत्{नपुं;1;एक(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;2;एक(अस्2;शतृ_लट्;अदादिः)}	सत्{नपुं;1;एक(अस्2;शतृ_लट्;अदादिः)}	कर्मसमानाधिकरणम्,17.1	विशेषणम्,5.1#विशेषणम्,2.1#विशेषणम्,1.3#मुख्यकर्म,9.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.3#वाक्यकर्म,9.1#गौणकर्म,9.1#विशेषणम्,4.1#कर्मसमानाधिकरणम्,17.1	N1	विद्यमान	विद्यमान
17.1	उच्यते			ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	अभिहित_कर्म,10.1;सकर्मक	अभिहित_कर्म,10.1;सकर्मक	KP	कहा_जाता_है	कहा_जाता_है
	.		.	-	-	-	-	FS	-	-
